id,car_make_id,title,deleted_at
2648,228,S60,
2649,228,S70,
2650,228,S90,
2651,228,V40,
2652,228,V50,
2653,228,V60,
2654,228,V60 Cross Country,
2655,228,V70,
2656,228,V90,
2657,228,V90 Cross Country,
2658,228,XC40,
2659,228,XC60,
2660,228,XC70,
2661,228,XC90,
2662,229,W23,
2663,229,W50,
2664,230,353,
2665,231,MF3,
2666,232,Jeepster,
2667,232,Knight Model 20,
2668,233,Sunshine,
2669,233,Xingwang,
2670,234,PICKUP X3,
2671,234,SR-V X3,
2672,234,SUV X3,
2673,235,Feeling,
2674,236,Florida,
2675,236,Skala,
2676,236,Yugo,
2677,236,Yugo Florida,
2678,236,Yugo Koral,
2679,236,Yugo Skala,
2680,237,1102,
2681,237,"1102 ""Tavria""",
2682,237,1103,
2683,237,"1103 ""Slavuta""",
2684,237,1105,
2685,237,"1105 ""Dana""",
2686,237,965,
2687,237,966,
2688,237,Chance,
2689,237,Forza,
2690,237,Vida,
2691,237,ZAZ Tavria Nova (1102),
2692,238,MK2,
2693,239,111,
2694,239,114,
2695,239,4104,
2696,240,101,
2697,240,110,
2698,241,Coupa,
2699,241,Nomad (RX6400),
2700,241,SR9,
2701,241,T600,
2702,241,Z100,
2703,241,Z300,
2704,242,Grand Tiger,
2705,242,GrandTiger,
2706,242,Landmark,
